Hour_End_North,Load,Settlement Point Price,Load Std,Price Std,20,700,$,
11/30/2015 4:00,730.1718707,18.73,0.264725068,0.028777131,1,698,-18.73,-12600.96
11/30/2015 5:00,746.1827405,19.68,0.460508238,0.124177146,1,699,-19.68,-12620.64
11/30/2015 6:00,794.7654777,46.81,1.054584785,2.848600736,1,700,-46.81,-12667.45
11/30/2015 7:00,866.8875324,121.46,1.936503418,10.34503351,1,701,-121.46,-12788.91
11/30/2015 8:00,896.1885297,47.32,2.294800136,2.899815481,1,702,-47.32,-12836.23
11/30/2015 9:00,883.6357073,25.13,2.141302457,0.67147197,1,703,-25.13,-12861.36
11/30/2015 10:00,876.341849,26.02,2.052112132,0.760846721,1,704,-26.02,-12887.38
11/30/2015 11:00,868.5058798,22.68,1.956292797,0.425440352,1,705,-22.68,-12910.06
11/30/2015 12:00,858.503563,20.49,1.833983061,0.205518211,1,706,-20.49,-12930.55
11/30/2015 13:00,816.9184442,20.3,1.325474376,0.186438208,1,707,-20.3,-12950.85
11/30/2015 14:00,811.2813505,19.46,1.256543201,0.102084511,1,708,-19.46,-12970.31
11/30/2015 15:00,804.6910057,19.07,1.175955538,0.062920294,1,709,-19.07,-12989.38
11/30/2015 16:00,804.8622251,20.33,1.178049232,0.18945084,1,710,-20.33,-13009.71
11/30/2015 17:00,819.0190152,23.62,1.351160454,0.519836156,1,711,-23.62,-13033.33
11/30/2015 18:00,861.150018,34.31,1.866344284,1.593337379,1,712,-34.31,-13067.64
11/30/2015 19:00,889.8716075,30.65,2.217555923,1.225796268,1,713,-30.65,-13098.29
11/30/2015 20:00,891.8534631,60.19,2.241790332,4.192234634,1,714,-60.19,-13158.48
11/30/2015 21:00,887.6766121,23.69,2.19071521,0.526865631,1,715,-23.69,-13182.17
11/30/2015 22:00,858.4720233,21.27,1.833597388,0.283846645,1,716,-21.27,-13203.44
11/30/2015 23:00,815.3251632,19.13,1.305991512,0.068945558,1,717,-19.13,-13222.57
